Cusco                                             ,Total de depósitos de las cajas municipales,Miles de soles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97315.47546,127686.97545,177666.5307,217958.28696,254466.89986,301408.38015,375523.99751,493994.03975,574762.0395,664476.14721,733958.26029,883160.25434,1070629.07087,1265642.59716,1370315,
Cusco                                             ,Total de depósitos de la banca múltiple,Miles de soles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411271,431732,412372,450833,588202.20769,675717.7179,667889.24812,910033.60426,839686.11866,885738.58253,965122.94203,1094871.52381,1430342.50992,1525593.02907,1863845.78187,2066969,2126355.2
Cusco                                             ,Total de créditos directos de las Entidades de Desarrollo para la Pequeña y Microempresa,Miles de soles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6570,8419,9665,11984.13422,13986.17451,26726.73465,19088.69355,31320.20929,37863.09614,41180.75054,40439.57655,29654.86736,31904.33816,39136.94286,45825,22636.29228
Cusco                                             ,Total de créditos directos de las cajas municipales,Miles de soles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82759.97471,118982.73383,161159.44955,184011.77174,205224.17689,257542.92935,356845.7397,469958.15884,588065.67837,719485.84689,863881.43314,1044416.70671,1209345.50191,1399994.89762,1626614,
Cusco                                             , Total de Créditos directos de la banca múltiple,Miles de soles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169912,172555,182683,228165,270450.90167,328613.43315,470164.14438,658726.9458,729703.18309,924124.03092,1198572.97911,1408077.3833,1709819.92079,1851128.29608,2302905.11787,2357893,2529359.3
Cusco                                             ,Conexiones de TV de paga digital y número de altas,Personas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9040,11823,13021,17032,19022,20728,23824,30322,34278,39734,39978,41254,41954,45739
Cusco                                             ,Líneas en servicio de teléfonos públicos,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2897,2926,4266,4760,5117,5264,5350,5529,6380,5763,6049,,,,,,,
Cusco                                             ,Líneas en servicio de telefonía móvil,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41547,53088,77497,119301,218709,436982,664205,889386,1026437,,,,,,,
Cusco                                             ,Transporte interprovincial de pasajeros - total,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1093723,1310713,1601354,2241429,2471953,2712505,2629083,,,,,,,
Cusco                                             ,Beneficio de ganado vacuno,Toneladas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4245.74,3701,4435.1,5247.47,7340.8,7348.14,8362.85,9822.69,9794.79,14187.09,12462.195,,,,
Cusco                                             ,Beneficio de ganado porcino,Toneladas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.12,75.1,147.16,318.56,337.12,-,-,-,-,-,-,,,,
Cusco                                             ,Beneficio de ganado ovino,Toneladas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,16.35,66.54,43.29,99.19,62.61,54.79,49.07,49.98,44.0925,43.82,,,,
Cusco                                             ,Cantidad de gallina de posturas y reproductoras vendidas en Lima Metropolitana,Miles de unidades,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cusco                                             ,Venta de pollos por peso en Lima Metropolitana,Miles de kilogramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cusco                                             ,Cantidad de pollos vendidos en Lima Metropolitana,Miles de unidades,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cusco                                             ,Producción de aguas subterráneas en Lima Metropolitana,Miles de metros cúbicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cusco                                             ,Producción de agua potable,Miles de metros cúbicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20457.038,24320.467,25008.749,25993,27475,28398.938,28599.34404,31615.99656,33201.79197,32257.83747,29525.22905,28599.82473,28518.90484,31079.67352,30912.23659,31683.1159018519,33503.81213,34647.071174375,
Cusco                                             ,Clientes del suministro de energía eléctrica en el mercado regulado,Clientes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158959,166731,173541,181383,191589,204905,217565,231580,246094,270786,292992,311849,334790,352595,
Cusco                                             ,Clientes del suministro de energía eléctrica en el mercado libre,Clientes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,7,6,5,6,9,7,6,6,17,8,
Cusco                                             ,Producción de energía eléctrica,Gigawatt hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.8,125.1,29.1,342.5,730.8,742.8,753.2,807.9,816.7,831.3,828.3,866,837.4,869.5,866.3,863,837.1,1367.1,2025.6,2023.5
Cusco                                             ,Retribuciones pagadas por explotación de petróleo crudo,Miles de US dólares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cusco                                             ,Regalías cobradas por explotación de gas natural,Miles de US dólares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3029.134,14552.147,22658.24,41418.932,58162.37081,62578.72068,141089.99915,,,,,,,
Cusco                                             ,Regalías cobradas por explotación de petróleo crudo,Miles de US dólares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49763.641,176543.46,221370.86,260054.485,349166.27394,409821.9379,666481.54872,,,,,,,
Cusco                                             ,Producción fiscalizada de gas natural,Miles de pies cúbicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,7219726,29205619,38448965,70726970,95364679,102341589,234315022,382342097,396411362,415832898,437669129,418754846,472891613,439541025
Cusco                                             ,Producción total de líquidos de gas natural,Barril,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3776182,11731222,12659101,12321321,14927069,25923817,29479498,,,,,,,
Cusco                                             ,Producción total de petróleo crudo,Barril,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cusco                                             ,Monto de transferencia por derecho de vigencia y penalidad,Miles de soles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4049.616,5377.8572599998,6483.4004341,8335.5378569511,8329.0961438864,7606.1001849861,9659.6964300016,10939.1224984198,12387.5224802,11999.32411296,13624.2971202029,12975.22935682,
Cusco                                             ,Reservas probadas y probables de Cobre,Miles de toneladas métricas finas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3789.60450976,5507.43588,2781.98136732,6759.6934,5853.4557392,6014.554616902,4462.679477,4261.3251,,,
Cusco                                             ,Producción de carbón,Tonelada métrica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,28850,-,-,-,-,35715,,,,,,,
Cusco                                             ,Producción de estaño,Tonelada métrica de contenido fino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,,
Cusco                                             ,Producción de plomo (TMF),Tonelada métrica de contenido fino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cusco                                             ,Producción de plata (Miles de Onzas Finas),Miles de onzas finas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.95,916.71,1095.5,1002.51,14.22,226.47,1016.57,858.31,1003.64,1153.57,963.95,934.33,830.04,,,,,,,
Cusco                                             ,Producción de oro (Miles de Onzas Finas),Miles de onzas finas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36426.65158,36233.74786,29642.87092,18358.00358,21187.25807,23277.04832,22794.78903,30993.19693,40156.12341,29642.87092,34577.02645,37949.112,31089.64879,31609.6529,38450.2538,592.34552,4089.19971,29336.71173,32553.19782,40378.40017,38791.20301,36644.32188,37539.1396,75625.41005,,,,,,,
Cusco                                             ,Producción de zinc (TMF),Tonelada métrica de contenido fino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,0,70,,,,,,,,,,,,,,,,,,,,,,,,,
Cusco                                             ,Producción de cobre (TMF),Tonelada métrica de contenido fino,,,,,,,,,,,,,,,,,,,,,,,,,,,,53639,57960,43420,42261,41076,42034,50340,50428,47099,65153,59072,67907,72486,76796,91664,85183.59,18226.52,51644.17,118526.95,109421.12,115625.75,119540.08,110769.29,107232.51,93015.12,95262.4,,,,,,
Cusco                                             ,Extracción de trucha (fresco),Toneladas métricas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,87,78,116,121,198,245,236,384,476,621,882,316.81,699.14,1124,
Cusco                                             ,Titulación por superficie a comunidades nativas,Hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,0,0,,,,-,,,,,,,
Cusco                                             ,Títulos otorgados a predios comunidades nativas,Número,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,0,0,,,,-,,,,,,,
Cusco                                             ,Titulación por superficie a comunidades campesinas,Hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32706,6832,44862,,,,-,,,,,,,
Cusco                                             ,Títulos otorgados a predios de comunidades campesinas,Número,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,14,18,,,,-,,,,,,,
Cusco                                             ,"Total de titulación por superficie a predios rurales, comunidades campesinas y nativas",Hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38160,10441,52115.5,,,,-,,,,,,,
Cusco                                             ,"Total de títulos otorgados a predios rurales, comunidades campesinas y nativas",Número,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16565,2019,4048,,,,-,,,,,,,
Cusco                                             ,Volumen de beneficio de ovino Lima Metropolitana,Tonelada métrica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,10.9275077343,11.0198811564,11.5779135305,11.4225046282,,,,
Cusco                                             ,Producción de espárrago,Tonelada métrica,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,
Cusco                                             ,Producción de cochinilla,Kilogramo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cusco                                             ,Producción de postes,Miles de metros cúbicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,34.38,28.22,9.81,-,-,-,-,-,,,,,,,
Cusco                                             ,Producción de carbón,Miles de metros cúbicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,28850,-,-,-,-,35715,,,,,,,
Cusco                                             ,Producción de parquet,Miles de metros cúbicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,
Cusco                                             ,Producción de madera aserrada,Miles de metros cúbicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12928,16463,24090,6281,3337,7358,13837,9424,20298,13331,6488,6763,7162,8853,3665,14409,8515,23814,25522,23137.96,,,,,,,
Cusco                                             ,Precio promedio pagado al productor de fibra de llama,Soles/kg.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.9,2.3,2.5,5.6,4.7,5.8,
Cusco                                             ,Precio promedio pagado al productor de fibra de alpaca,Soles/kg.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,6.1,7,8.1,17.9,16.5,14.7,
Cusco                                             ,Precio promedio pagado al productor de leche fresca de vaca,Soles por litro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0916666667,1.1088295135,1.1500408375,1.2022060028,1.2426583019,1.257492883,1.265007212,
Cusco                                             ,Precio promedio pagado al productor de llamas,Soles/kg.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,3.1,3.3,3.5,3.6,3.8,3.9,
Cusco                                             ,Número de llamas esquiladas en producción,Unidades,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46483,47587,59798,28768,17271,,,
Cusco                                             ,Población ganado de llamas,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166470,171193,188842,194507,200342,206352,212541,218918,225486,230250,232350,233219,235396,237789,209672,201287,201473,,,,,,,
Cusco                                             ,Población de llama,Miles de unidades,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166470,171193,188842,194507,200342,206352,212541,218918,225486,230250,232350,233219,235396,237789,209672,201287,201473,,,,,,,
Cusco                                             ,Precio promedio pagado al productor de alpacas,Soles/kg.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,3.5,3.7,4,4.1,4.2,4.2,
Cusco                                             ,Número de alpacas esquiladas en producción,Unidades,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393621,355242,399422,312713,326344,,,
Cusco                                             ,Producción de carbón,Miles de metros cúbicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,28850,-,-,-,-,35715,,,,,,,
Cusco                                             ,Número de alpacas esquiladas en producción,Unidades,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393621,355242,399422,312713,326344,,,
Cusco                                             ,Población ganado de alpaca,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438051,450100,452000,453190,450200,454200,485468,553985,584483,,,,,,,
Cusco                                             ,Precio promedio pagado al productor de caprinos,Soles/kg.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,4.1,4.3,4.6,4.1,4,5,
Cusco                                             ,Población de ganado caprino,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60310,63669,59263,63414,67856,72606,77690,83131,88950,95177,95300,96380,98450,99300,90774,90451,89333,,,,,,,
Cusco                                             ,Producción de carne de vacuno,Tonelada métrica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11006.5,10311.79,11893.73,11040.12,11171.85,11541.08,11848,11541,,,,,,
Cusco                                             ,Población de vacas en ordeño,Unidades,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23883,33699,35232,30058,40432,35563,40722,53372,77508,82300,84285.8333333333,84713.5833333333,80922.75,
Cusco                                             ,Población de ganado vacuno,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407000,422925,426027,438809,447587,461015,470236,484344,494028,508800,510700,511848,513739,515430,503610,504329,503311,,,,,,,
Cusco                                             ,Precio promedio pagado al productor de caprinos,Soles/kg.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,4.1,4.3,4.6,4.1,4,5,
Cusco                                             ,Población de ganado caprino,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60310,63669,59263,63414,67856,72606,77690,83131,88950,95177,95300,96380,98450,99300,90774,90451,89333,,,,,,,
Cusco                                             ,Producción de carne de vacuno,Tonelada métrica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11006.5,10311.79,11893.73,11040.12,11171.85,11541.08,11848,11541,,,,,,
Cusco                                             ,Población de vacas en ordeño,Unidades,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23883,33699,35232,30058,40432,35563,40722,53372,77508,82300,84285.8333333333,84713.5833333333,80922.75,
Cusco                                             ,Población de ganado vacuno,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407000,422925,426027,438809,447587,461015,470236,484344,494028,508800,510700,511848,513739,515430,503610,504329,503311,,,,,,,
Cusco                                             ,Precio promedio pagado al productor de porcinos,Soles/kg.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6666666667,5.347401688,5.938464212,5.9181531693,6.7852157742,7.1483943995,8.1835055116,
Cusco                                             ,Producción de carne de porcino,Tonelada métrica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2124,2180,2931,3891,3324,3148,3483,4181,,,,,,
Cusco                                             ,Población de ganado porcino,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135000,125000,145146,158210,172449,187971,204889,223331,243431,265300,266200,265338,267100,268350,253263,211104,205975,,,,,,,
Cusco                                             ,Precio promedio pagado al productor de lana de ovino,Soles/kg.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,3.3,2.6,2.7,5,5.3,6.1,
Cusco                                             ,Producción de carne de porcino,Tonelada métrica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2124,2180,2931,3891,3324,3148,3483,4181,,,,,,
Cusco                                             ,Población de ganado porcino,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135000,125000,145146,158210,172449,187971,204889,223331,243431,265300,266200,265338,267100,268350,253263,211104,205975,,,,,,,
Huancavelica                                      ,Población censada masculina,Personas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187890,,,,,,,,,,,,,,224906,,,,,,,,,,
Huancavelica                                      ,Población censada femenina,Personas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197272,,,,,,,,,,,,,,229891,,,,,,,,,,
Huancavelica                                      ,Población censada urbana,Personas,37843,,57736,,,,,,,,,,,79628,,,,,,,,,85775,,,,,,,,,,,,100439,,,,,,,,,,,,,,144022,,,,,,,,,,
Huancavelica                                      ,Población censada urbana masculina,Personas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49146,,,,,,,,,,,,,,71277,,,,,,,,,,
Huancavelica                                      ,Población censada urbana femenina,Personas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51293,,,,,,,,,,,,,,72745,,,,,,,,,,
Huancavelica                                      ,Población censada rural,Personas,206752,,245081,,,,,,,,,,,252001,,,,,,,,,261022,,,,,,,,,,,,284723,,,,,,,,,,,,,,310775,,,,,,,,,,
Huancavelica                                      ,Población censada rural femenina,Personas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145979,,,,,,,,,,,,,,157146,,,,,,,,,,
Huancavelica                                      ,Población censada rural masculina,Personas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138744,,,,,,,,,,,,,,153629,,,,,,,,,,
Huancavelica                                      ,Presupuesto inicial del gasto no financiero departamental del sector público,Millones de nuevos soles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.69508,321.81169,359.95309,413.27668,469.0537,639.48975,519.80155,701,763,,,,,,
Huancavelica                                      ,Total de créditos directos de las cajas rurales,Miles de soles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1913,2020,1567,2131,2769,3352,6243,7158,4559,4379,4587,1979,-,-,-,3916
Huancavelica                                      ,Población rural masculina,Personas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182079,182958,183850,184734,185582,186361,187076,187740,188355,188922,189439,189914,190357,190740,191059,191288,,
Huancavelica                                      ,Población urbana masculina,Personas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32946,34230,35579,36981,38429,39924,41467,43067,44713,46392,48097,49832,51594,53392,55209,57053,,
Huancavelica                                      ,Salario nominal de obrero de servicios no gubernamentales para Lima Metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huancavelica                                      ,"Salario nominal de obrero de transporte, almacenamiento y comunicaciones para Lima Metropolitana",Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huancavelica                                      ,Salario nominal de obrero de establecimientos financieros y seguros para Lima Metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huancavelica                                      ,Salario nominal de obrero de comercio por menor para Lima Metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huancavelica                                      ,Salario nominal de obrero de comercio por mayor para Lima Metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huancavelica                                      ,Salario nominal de obrero de comercio para Lima Metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huancavelica                                      ,Salario nominal de obrero de construcción para Lima Metropolitana ,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huancavelica                                      ,"Salario nominal de obrero de electricidad, gas y agua para Lima Metropolitana",Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huancavelica                                      ,Salario nominal de obrero de manufactura para Lima Metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huancavelica                                      ,Salario nominal de obrero de minería para Lima Metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huancavelica                                      ,Salario nominal de obrero de agricultura para Lima Metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huancavelica                                      ,Índice de salario real de obrero para Lima Metropolitana ,Índice Base Año 1994 = 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huancavelica                                      ,Salario real de obrero para Lima Metropolitana ,Nuevo sol del año 1994 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huancavelica                                      ,"Salario nominal de obrero de electricidad, gas y agua para Lima Metropolitana",Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huancavelica                                      ,Salario nominal de obrero de minería para Lima Metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huancavelica                                      ,Salario nominal de obrero para Lima Metropolitana ,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huancavelica                                      ,Salario nominal de obrero para Lima Metropolitana ,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huancavelica                                      ,Sueldo nominal de empleado más ejecutivo de servicios no gubernamentales para Lima Metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huancavelica                                      ,"Sueldo nominal de empleado más ejecutivo de transporte, almacenamiento y comunicaciones para Lima Metropolitana ",Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huancavelica                                      ,Sueldo nominal de empleado más ejecutivo de establecimientos financieros y seguros para Lima Metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huancavelica                                      ,Sueldo nominal de empleado más ejecutivo de comercio por menor para Lima Metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huancavelica                                      ,Sueldo nominal de empleado más ejecutivo de comercio por mayor para Lima Metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huancavelica                                      ,Sueldo nominal de empleado más ejecutivo de comercio para Lima Metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huancavelica                                      ,Sueldo nominal de empleado más ejecutivo de construcción para Lima Metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huancavelica                                      ,"Sueldo nominal de empleado más ejecutivo de electricidad, gas y agua para Lima Metropolitana",Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huancavelica                                      ,Sueldo nominal de empleado más ejecutivo de manufactura para Lima Metropolitana ,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huancavelica                                      ,Sueldo nominal de empleado más ejecutivo de minería para Lima Metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huancavelica                                      ,Sueldo nominal de empleado más ejecutivo de agricultura para Lima Metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huancavelica                                      ,Índice de sueldo real de empleado más ejecutivo para Lima Metropolitana,Índice Base Año 1994 = 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huancavelica                                      ,Sueldo real de empleado más ejecutivo para Lima Metropolitana,Nuevo sol del año 1994 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huancavelica                                      ,Sueldo nominal de empleado más ejecutivo para Lima Metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huancavelica                                      ,Sueldo nominal en moneda extranjera de empleado más ejecutivo para Lima Metropolitana,US dólar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
